user_id,nr_sessions,date_last_booking_travelled,page_clicks_tot,page_clicks_avg,flights_taken,hotels_stayed,nr_booked_and_travelled,nr_booked_but_cancelled,nr_cancellation_session,nr_no_booking,flight_taken_discount_avg,hotel_stayed_discount_avg,flight_taken_price_avg,hotel_stayed_room_price_per_night_avg,hotel_stayed_nights_avg,nr_airlines_taken,distance_km_tot,distance_km_avg,duration_tot,duration_avg,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,age_in_2023,age_bin,user_spend_tot,user_spend_avg,R_score,F_score,M_score,RFM_score,RFM_label,RFM_label2
359080,8,2023-07-03 05:18:00,126,15.75,8,2,4,0,0,4,,0.2,1288.39,338.5,3.0,4,18470.66660993197,4617.6666524829925,25.0,6.25,1982-05-09,F,True,False,usa,new york,JFK,40.64,-73.779,2022-10-11,41,"{'left': 40, 'right': 50}",7213.56,1803.39,5.0,4,5.0,14.0,champion,champion
359653,8,2023-02-09 09:52:00,127,15.875,4,2,2,0,0,6,,0.1,392.165,215.0,2.5,2,4477.205868831855,2238.6029344159274,6.0,3.0,1968-12-26,M,False,False,canada,victoria,YYJ,48.647,-123.426,2022-10-12,55,"{'left': 50, 'right': 60}",1918.3300000000002,959.1650000000001,1.0,2,2.0,5.0,lost,lost
361459,8,2023-01-15 15:46:00,59,7.375,2,1,1,0,0,7,,,393.91,165.0,2.0,1,2289.600165179869,2289.600165179869,3.0,3.0,1982-09-16,F,True,True,usa,houston,EFD,29.607,-95.159,2022-10-13,41,"{'left': 40, 'right': 50}",723.9100000000001,723.9100000000001,1.0,1,1.0,3.0,lost,lost
361759,8,2023-02-26 21:48:00,91,11.375,6,2,3,0,0,5,,0.05,435.7033333333333,75.5,2.0,2,6996.887955499313,2332.2959851664377,7.0,2.3333333333333335,1971-08-14,F,True,False,canada,winnipeg,YWG,49.91,-97.234,2022-10-13,52,"{'left': 50, 'right': 60}",1584.11,528.0366666666666,1.0,3,2.0,6.0,dormant,at risk
363535,8,2023-06-09 17:19:00,248,31.0,3,2,2,1,1,4,0.1,,368.355,97.0,3.5,2,4189.205099750754,2094.602549875377,7.0,3.5,1993-05-15,F,False,False,usa,charlotte,CLT,35.214,-80.943,2022-10-14,30,"{'left': 30, 'right': 40}",1408.71,704.355,4.0,2,2.0,8.0,new customer,new / need attention
365825,8,2023-06-12 18:07:00,355,44.375,2,1,1,1,1,5,,,64.63,95.0,11.0,1,380.0236993975761,380.0236993975761,12.0,12.0,1979-05-10,F,False,False,usa,los angeles,LAX,33.942,-118.408,2022-10-16,44,"{'left': 40, 'right': 50}",1109.63,1109.63,4.0,1,1.0,6.0,new customer,new / need attention
371201,8,2023-04-19 20:28:00,105,13.125,2,0,1,0,0,7,,,199.47,,,1,1067.2685553029382,1067.2685553029382,9.0,9.0,1996-01-16,M,False,True,usa,new york,JFK,40.64,-73.779,2022-10-20,27,"{'left': 20, 'right': 30}",199.47,199.47,2.0,1,1.0,4.0,lost,lost
372970,8,2023-05-22 19:45:00,100,12.5,4,2,2,0,0,6,,,646.6500000000001,204.0,1.5,2,7414.083339389085,3707.0416696945426,4.0,2.0,1990-04-01,F,False,False,usa,charlotte,CLT,35.214,-80.943,2022-10-21,33,"{'left': 30, 'right': 40}",1977.3000000000002,988.6500000000001,3.0,2,2.0,7.0,one timer,lost
373489,9,2023-06-30 11:26:00,118,13.11111111111111,2,1,1,0,0,8,0.25,,7451.31,51.0,13.0,1,10288.15419983725,10288.15419983725,13.0,13.0,1986-12-08,F,True,True,usa,wichita,ICT,37.65,-97.433,2022-10-21,37,"{'left': 30, 'right': 40}",8777.310000000001,8777.310000000001,4.0,1,5.0,10.0,high potential,high potential
374331,8,2023-01-15 06:04:00,338,42.25,0,1,1,1,1,5,,,,280.0,12.0,0,,,12.0,12.0,1981-12-01,M,False,False,usa,milwaukee,MKE,42.947,-87.896,2022-10-22,42,"{'left': 40, 'right': 50}",6720.0,6720.0,1.0,1,5.0,7.0,lost high-value,dormant / one-timer
374340,9,2023-06-27 21:11:00,78,8.666666666666666,2,0,1,0,0,8,,0.05,3966.19,,,1,11011.293278357847,11011.293278357847,9.0,9.0,1989-06-26,F,True,False,usa,new york,LGA,40.777,-73.872,2022-10-22,34,"{'left': 30, 'right': 40}",3966.19,3966.19,4.0,1,4.0,9.0,high potential,high potential
374341,8,2023-05-31 07:57:00,105,13.125,0,3,3,0,0,5,,,,152.33333333333334,7.333333333333333,0,,,22.0,7.333333333333333,1998-07-15,F,False,False,usa,detroit,YIP,42.238,-83.53,2022-10-22,25,"{'left': 20, 'right': 30}",6840.0,2280.0,3.0,3,5.0,11.0,need attention,need attention
375160,8,,41,5.125,0,0,0,0,0,8,,,,,,0,,,,,2003-11-23,F,False,False,usa,houston,EFD,29.607,-95.159,2022-10-22,20,"{'left': 20, 'right': 30}",,,,1,,,inactive,inactive
375729,8,2023-07-11 19:13:00,142,17.75,6,3,3,0,0,5,0.15000000000000002,,344.0533333333333,271.3333333333333,3.0,3,5565.266697366151,1855.0888991220502,11.0,3.6666666666666665,1971-04-12,F,False,False,usa,atlanta,ATL,33.64,-84.427,2022-10-23,52,"{'left': 50, 'right': 60}",3513.16,1171.0533333333333,5.0,3,4.0,12.0,high potential,champion
375751,8,2023-04-18 19:55:00,192,24.0,6,2,3,0,0,5,,,235.85333333333332,166.5,3.5,3,4104.600461826142,1368.2001539420473,10.0,3.3333333333333335,1974-02-09,F,True,False,usa,cleveland,CLE,41.412,-81.85,2022-10-23,49,"{'left': 40, 'right': 50}",1793.56,597.8533333333334,2.0,3,2.0,7.0,dormant,at risk
376159,8,2023-05-10 20:51:00,102,12.75,2,2,2,0,0,6,,,367.24,127.5,3.0,1,2219.705107956586,2219.705107956586,7.0,3.5,1982-01-24,F,False,False,usa,long beach,LGB,33.818,-118.151,2022-10-23,41,"{'left': 40, 'right': 50}",1075.24,537.62,3.0,2,1.0,6.0,one timer,lost
377069,8,,260,32.5,0,0,0,1,1,6,,,,,,0,,,,,1956-03-06,F,True,False,usa,new york,LGA,40.777,-73.872,2022-10-24,67,"{'left': 60, 'right': 70}",,,,1,,,inactive,inactive
377411,8,2023-03-16 14:58:00,118,14.75,4,2,2,0,0,6,0.2,,504.30499999999995,113.5,3.0,2,3124.7946207339687,1562.3973103669844,7.0,3.5,1986-05-24,F,True,False,canada,montreal,YMX,45.68,-74.039,2022-10-24,37,"{'left': 30, 'right': 40}",2320.61,1160.305,2.0,2,3.0,7.0,lost high-value,dormant / one-timer
378565,8,2023-06-30 12:52:00,136,17.0,4,5,5,0,0,3,0.07500000000000001,,354.815,144.6,9.0,2,4122.593127577019,2061.2965637885095,46.0,9.2,1983-09-27,F,True,True,usa,nashville,BNA,36.124,-86.678,2022-10-25,40,"{'left': 40, 'right': 50}",9442.63,1888.5259999999998,4.0,5,5.0,14.0,champion,champion
379543,8,2023-06-08 14:40:00,104,13.0,6,3,3,0,0,5,,,385.03999999999996,231.66666666666666,2.6666666666666665,2,6805.544066983664,2268.514688994555,12.0,4.0,1968-01-06,F,True,False,usa,san jose,SJC,37.362,-121.929,2022-10-25,55,"{'left': 50, 'right': 60}",3103.12,1034.3733333333332,4.0,3,3.0,10.0,loyal,champion
380434,8,2023-06-12 21:13:00,114,14.25,6,3,3,0,0,5,0.15,,356.92,265.0,2.6666666666666665,3,5555.257983814614,1851.752661271538,12.0,4.0,1974-07-02,F,True,True,usa,oklahoma city,TIK,35.415,-97.386,2022-10-26,49,"{'left': 40, 'right': 50}",2839.76,946.5866666666667,4.0,3,3.0,10.0,loyal,champion
380436,8,2023-01-18 16:21:00,107,13.375,2,1,1,0,0,7,,0.1,113.25,165.0,5.0,1,567.2438248222028,567.2438248222028,6.0,6.0,1979-11-04,F,False,False,usa,new york,LGA,40.777,-73.872,2022-10-26,44,"{'left': 40, 'right': 50}",938.25,938.25,1.0,1,1.0,3.0,lost,lost
380757,8,2023-07-05 19:14:00,122,15.25,5,3,3,0,0,5,,0.05,165.20666666666668,169.66666666666666,5.0,3,4734.171022457858,1578.0570074859527,17.0,5.666666666666667,1977-12-19,F,False,True,usa,los angeles,LAX,33.942,-118.408,2022-10-26,46,"{'left': 40, 'right': 50}",2071.6200000000003,690.5400000000001,5.0,3,2.0,10.0,loyal,loyal
380874,8,2023-05-06 18:43:00,117,14.625,6,3,3,0,0,5,,0.18333333333333335,280.08333333333337,178.33333333333334,2.3333333333333335,3,4268.719330240251,1422.906443413417,8.0,2.6666666666666665,1970-02-17,F,True,False,usa,louisville,LOU,38.228,-85.664,2022-10-26,53,"{'left': 50, 'right': 60}",1901.25,633.75,3.0,3,2.0,8.0,need attention,at risk
380949,8,2023-07-17 19:55:00,432,54.0,8,3,4,1,1,2,,,379.27250000000004,226.0,3.0,4,7857.103191155396,1964.275797788849,12.0,3.0,1978-02-03,F,False,False,usa,san antonio,SAT,29.534,-98.47,2022-10-26,45,"{'left': 40, 'right': 50}",3506.09,876.5225,5.0,4,4.0,13.0,champion,champion
381259,8,2023-01-10 09:37:00,97,12.125,2,1,1,0,0,7,,,719.48,68.0,2.0,1,3654.802387925619,3654.802387925619,2.0,2.0,2002-12-04,F,False,True,usa,san diego,SAN,32.733,-117.189,2022-10-26,21,"{'left': 20, 'right': 30}",855.48,855.48,1.0,1,1.0,3.0,lost,lost
381465,8,2023-06-28 19:07:00,245,30.625,2,3,3,1,1,3,0.1,,324.87,156.0,10.333333333333334,1,1668.4184462628427,1668.4184462628427,33.0,11.0,1990-07-19,F,False,False,usa,san antonio,SAT,29.534,-98.47,2022-10-26,33,"{'left': 30, 'right': 40}",3300.87,1100.29,4.0,3,3.0,10.0,loyal,champion
382181,8,2023-06-04 12:02:00,106,13.25,6,2,3,0,0,5,,,357.68,208.0,3.0,2,5889.488500747153,1963.1628335823843,12.0,4.0,1987-12-26,F,True,False,canada,halifax,YHZ,44.881,-63.509,2022-10-27,36,"{'left': 30, 'right': 40}",2161.04,720.3466666666667,4.0,3,2.0,9.0,loyal,loyal
382384,7,,53,7.571428571428571,0,0,0,0,0,7,,,,,,0,,,,,1967-06-15,F,True,False,usa,st. petersburg,PIE,27.911,-82.687,2022-10-27,56,"{'left': 50, 'right': 60}",,,,1,,,inactive,inactive
382533,8,,70,8.75,0,0,0,0,0,8,,,,,,0,,,,,2006-04-14,F,False,False,usa,long beach,LGB,33.818,-118.151,2022-10-27,17,"{'left': 17, 'right': 20}",,,,1,,,inactive,inactive
385689,8,2023-06-09 21:10:00,92,11.5,6,4,4,0,0,4,0.15000000000000002,,431.43666666666667,187.0,4.25,3,5701.105133125751,1900.3683777085837,21.0,5.25,1974-10-08,F,False,True,usa,nashville,BNA,36.124,-86.678,2022-10-29,49,"{'left': 40, 'right': 50}",4926.3099999999995,1231.5774999999999,4.0,4,4.0,12.0,champion,champion
386255,8,2023-03-11 21:35:00,64,8.0,0,1,1,0,0,7,,,,268.0,4.0,0,,,4.0,4.0,1992-04-05,F,False,True,usa,mobile,BFM,30.626,-88.068,2022-10-30,31,"{'left': 30, 'right': 40}",2144.0,2144.0,1.0,1,2.0,4.0,lost,lost
386469,9,,95,10.555555555555555,0,0,0,0,0,9,,,,,,0,,,,,2006-10-16,F,False,False,usa,stockton,SCK,37.894,-121.239,2022-10-30,17,"{'left': 17, 'right': 20}",,,,1,,,inactive,inactive
386914,8,2023-02-03 12:16:00,294,36.75,2,1,1,1,1,5,,0.1,134.71,321.0,2.0,1,659.0773937298434,659.0773937298434,3.0,3.0,1977-12-08,F,True,True,canada,hamilton,YHM,43.173,-79.935,2022-10-30,46,"{'left': 40, 'right': 50}",776.71,776.71,1.0,1,1.0,3.0,lost,lost
387282,8,2023-03-26 21:30:00,87,10.875,0,1,1,0,0,7,,0.1,,330.0,4.0,0,,,4.0,4.0,1993-12-18,F,False,True,usa,amarillo,AMA,35.219,-101.706,2022-10-30,30,"{'left': 30, 'right': 40}",3960.0,3960.0,2.0,1,4.0,7.0,lost high-value,dormant / one-timer
387783,7,2023-02-08 15:46:00,63,9.0,0,2,2,0,0,5,,,,208.5,7.0,0,,,14.0,7.0,1970-08-23,M,True,True,usa,oakland,OAK,37.721,-122.221,2022-10-31,53,"{'left': 50, 'right': 60}",2649.0,1324.5,1.0,2,3.0,6.0,lost high-value,dormant / one-timer
388328,9,2023-05-25 11:08:00,135,15.0,6,5,5,0,0,4,0.05,0.1,413.56666666666666,165.6,5.0,3,7407.571495202698,2469.1904984008993,26.0,5.2,1973-11-28,F,True,True,canada,toronto,YYZ,43.677,-79.631,2022-10-31,50,"{'left': 50, 'right': 60}",6215.700000000001,1243.14,3.0,5,5.0,13.0,need attention,need attention
388767,8,2023-01-23 12:24:00,104,13.0,2,1,1,0,0,7,,,372.34,189.0,10.0,1,2099.6587740570585,2099.6587740570585,11.0,11.0,1979-09-13,F,True,True,usa,tallahassee,TLH,30.396,-84.35,2022-10-31,44,"{'left': 40, 'right': 50}",2262.34,2262.34,1.0,1,3.0,5.0,lost high-value,dormant / one-timer
388947,9,2023-02-23 08:15:00,112,12.444444444444445,6,2,3,0,0,6,0.15,0.1,434.6966666666667,171.0,2.5,3,7027.048817815175,2342.349605938392,6.0,2.0,1983-11-06,M,False,False,usa,new york,LGA,40.777,-73.872,2022-10-31,40,"{'left': 40, 'right': 50}",2267.09,755.6966666666667,1.0,3,3.0,7.0,dormant,need attention
389434,8,2023-03-26 17:02:00,444,55.5,8,4,4,1,1,2,0.2,,462.9175,169.5,2.5,3,9965.303014525003,2491.325753631251,11.0,2.75,1982-05-03,F,False,False,usa,new york,LGA,40.777,-73.872,2022-11-01,41,"{'left': 40, 'right': 50}",3731.67,932.9175,2.0,4,4.0,10.0,at risk,need attention
389662,8,2023-03-27 20:36:00,146,18.25,4,3,3,0,0,5,0.1,,330.09000000000003,173.0,1.6666666666666667,2,3784.355111084329,1892.1775555421646,8.0,2.6666666666666665,1985-08-09,F,False,False,usa,fresno,FAT,36.776,-119.718,2022-11-01,38,"{'left': 30, 'right': 40}",1566.18,522.0600000000001,2.0,3,2.0,7.0,dormant,at risk
389759,8,2023-05-25 19:26:00,156,19.5,6,3,3,0,0,5,0.1,,1058.5633333333333,186.66666666666666,2.6666666666666665,3,13792.373452797698,4597.457817599233,9.0,3.0,1991-06-02,F,False,True,usa,anchorage,ANC,61.174,-149.996,2022-11-01,32,"{'left': 30, 'right': 40}",6495.6900000000005,2165.23,3.0,3,5.0,11.0,need attention,need attention
390811,8,2023-07-18 14:41:00,132,16.5,6,3,3,0,0,5,,,366.34,134.0,4.0,3,6250.28486074574,2083.4282869152466,13.0,4.333333333333333,1983-07-26,F,False,False,usa,los angeles,LAX,33.942,-118.408,2022-11-01,40,"{'left': 40, 'right': 50}",2726.02,908.6733333333333,5.0,3,3.0,11.0,loyal,champion
392453,8,2023-07-10 04:14:00,78,9.75,2,1,1,0,0,7,0.05,,393.98,106.0,11.0,1,2387.711495025108,2387.711495025108,12.0,12.0,1966-06-11,F,False,False,usa,el paso,ELP,31.807,-106.378,2022-11-02,57,"{'left': 50, 'right': 60}",1559.98,1559.98,5.0,1,2.0,8.0,new customer,new / need attention
395202,8,2023-07-12 21:35:00,71,8.875,0,1,1,0,0,7,,,,228.0,13.0,0,,,13.0,13.0,1997-09-27,F,False,False,usa,san jose,SJC,37.362,-121.929,2022-11-04,26,"{'left': 20, 'right': 30}",2964.0,2964.0,5.0,1,3.0,9.0,new customer,high potential
395981,8,2023-06-04 16:54:00,101,12.625,6,3,3,0,0,5,0.2,,671.64,345.3333333333333,2.0,3,8302.63106993098,2767.5436899769934,7.0,2.3333333333333335,1972-08-17,F,True,False,canada,vancouver,YVR,49.195,-123.182,2022-11-04,51,"{'left': 50, 'right': 60}",4812.92,1604.3066666666666,4.0,3,4.0,11.0,high potential,champion
396552,8,2023-04-15 22:04:00,109,13.625,6,4,4,0,0,4,,,206.21250000000003,174.75,1.5,3,6485.7944707364295,1621.4486176841074,7.0,1.75,1979-01-06,F,True,False,canada,london,YXU,43.036,-81.154,2022-11-05,44,"{'left': 40, 'right': 50}",1766.8500000000001,441.71250000000003,2.0,4,2.0,8.0,at risk,at risk
399137,8,2023-05-14 17:10:00,155,19.375,4,4,4,0,0,4,0.25,,415.735,196.0,4.0,2,4302.657428301907,2151.3287141509536,17.0,4.25,1970-08-24,F,True,False,usa,dallas,DAL,32.847,-96.852,2022-11-07,53,"{'left': 50, 'right': 60}",7335.47,1833.8675,3.0,4,5.0,12.0,need attention,need attention
399218,8,2023-03-25 14:17:00,121,15.125,4,1,2,0,0,6,,,243.95,123.0,3.0,2,2641.65933346782,1320.82966673391,5.0,2.5,1980-05-25,F,True,True,usa,fort worth,FTW,32.82,-97.362,2022-11-07,43,"{'left': 40, 'right': 50}",856.9,428.45,2.0,2,1.0,5.0,lost,lost
399799,8,2023-07-18 20:45:00,126,15.75,7,4,4,0,0,4,,,340.3,91.25,2.75,4,8391.785369375593,2097.9463423438983,12.0,3.0,1969-03-07,F,True,False,canada,toronto,YTZ,43.627,-79.396,2022-11-07,54,"{'left': 50, 'right': 60}",2228.2,557.05,5.0,4,2.0,11.0,loyal,loyal
400275,8,2023-04-06 21:52:00,99,12.375,4,1,2,0,0,6,0.175,,536.525,263.0,5.0,2,6100.486471473838,3050.243235736919,7.0,3.5,1968-05-27,F,True,True,usa,phoenix,LUF,33.535,-112.383,2022-11-07,55,"{'left': 50, 'right': 60}",2388.05,1194.025,2.0,2,3.0,7.0,lost high-value,dormant / one-timer
400582,8,2023-05-27 21:37:00,125,15.625,6,4,4,0,0,4,0.1,,215.63,270.5,2.75,2,3643.1818525945228,1214.393950864841,13.0,3.25,1991-12-21,F,True,False,usa,chicago,ORD,41.979,-87.904,2022-11-07,32,"{'left': 30, 'right': 40}",3675.8900000000003,918.9725000000001,3.0,4,4.0,11.0,need attention,need attention
400899,8,2023-06-04 20:11:00,255,31.875,6,3,3,0,0,5,,,364.0033333333334,196.66666666666666,4.0,2,5439.2649552602525,1813.088318420084,15.0,5.0,1978-09-18,F,True,False,canada,quebec,YQB,46.788,-71.398,2022-11-08,45,"{'left': 40, 'right': 50}",3964.01,1321.3366666666668,4.0,3,4.0,11.0,high potential,champion
401245,8,2023-02-12 21:35:00,120,15.0,6,2,3,0,0,5,0.1,,317.26666666666665,127.0,4.0,3,5566.930965389629,1855.6436551298764,10.0,3.3333333333333335,1996-01-15,F,False,False,usa,omaha,OFF,41.118,-95.913,2022-11-08,27,"{'left': 20, 'right': 30}",1927.7999999999997,642.5999999999999,1.0,3,2.0,6.0,dormant,at risk
402332,8,2023-05-15 19:02:00,137,17.125,4,2,2,0,0,6,0.15,0.05,430.45,139.0,1.5,2,4111.303503090102,2055.651751545051,4.0,2.0,1992-01-10,F,False,False,usa,sacramento,MCC,38.667,-121.401,2022-11-08,31,"{'left': 30, 'right': 40}",1416.9,708.45,3.0,2,2.0,7.0,one timer,lost
402978,8,2023-06-07 19:48:00,115,14.375,8,4,4,0,0,4,0.15,,353.26,135.75,4.0,4,7977.938394460011,1994.4845986150028,16.0,4.0,1972-08-02,F,True,False,usa,milwaukee,MKE,42.947,-87.896,2022-11-09,51,"{'left': 50, 'right': 60}",3787.04,946.76,4.0,4,4.0,12.0,champion,champion
403881,8,2023-06-26 15:41:00,133,16.625,7,4,4,0,0,4,,,742.9175,146.0,3.5,3,11877.100730542255,2969.275182635564,16.0,4.0,1980-04-03,F,False,False,usa,san diego,NZY,32.699,-117.215,2022-11-09,43,"{'left': 40, 'right': 50}",5648.67,1412.1675,4.0,4,5.0,13.0,champion,champion
404879,8,2023-06-23 16:54:00,127,15.875,7,3,4,0,0,4,,,261.71999999999997,246.33333333333334,4.0,4,5244.217283907081,1311.0543209767702,17.0,4.25,1985-06-18,F,True,False,usa,newark,EWR,40.692,-74.169,2022-11-10,38,"{'left': 30, 'right': 40}",7032.88,1758.22,4.0,4,5.0,13.0,champion,champion
405305,9,2023-05-31 18:45:00,139,15.444444444444445,5,3,3,0,0,6,,,538.5333333333334,260.0,2.0,3,8616.635662187575,2872.2118873958584,7.0,2.3333333333333335,1979-01-18,F,True,True,usa,san francisco,SFO,37.619,-122.375,2022-11-10,44,"{'left': 40, 'right': 50}",3755.6000000000004,1251.8666666666668,3.0,3,4.0,10.0,need attention,need attention
406210,8,2023-07-19 16:39:00,93,11.625,3,2,2,0,0,6,,,595.405,167.0,7.5,2,9569.836245173003,4784.918122586501,16.0,8.0,2002-12-02,F,False,True,usa,anchorage,ANC,61.174,-149.996,2022-11-11,21,"{'left': 20, 'right': 30}",2850.8100000000004,1425.4050000000002,5.0,2,3.0,10.0,new customer,high potential
407118,8,2023-02-19 20:06:00,112,14.0,3,2,2,1,1,4,,,227.01,237.0,5.0,2,2596.1184730640325,1298.0592365320163,10.0,5.0,1971-12-26,F,True,False,usa,new york,JFK,40.64,-73.779,2022-11-11,52,"{'left': 50, 'right': 60}",2824.02,1412.01,1.0,2,3.0,6.0,lost high-value,dormant / one-timer
407250,8,2023-06-10 06:49:00,143,17.875,8,3,4,0,0,4,,,478.64250000000004,108.33333333333333,4.0,4,10897.673832737302,2724.4184581843256,13.0,3.25,1987-07-25,F,False,False,usa,laredo,LRD,27.544,-99.461,2022-11-11,36,"{'left': 30, 'right': 40}",3264.57,816.1425,4.0,4,3.0,11.0,loyal,champion
407275,7,2023-05-29 17:12:00,97,13.857142857142858,6,2,3,0,0,4,,,241.7733333333333,169.0,7.5,3,4144.940201363222,1381.6467337877405,17.0,5.666666666666667,1982-03-28,F,False,False,usa,philadelphia,PNE,40.082,-75.011,2022-11-11,41,"{'left': 40, 'right': 50}",3316.32,1105.44,3.0,3,3.0,9.0,need attention,need attention
407434,8,2023-01-07 18:31:00,62,7.75,0,1,1,0,0,7,,,,177.0,9.0,0,,,9.0,9.0,1971-09-09,F,True,True,canada,halifax,YAW,44.64,-63.499,2022-11-11,52,"{'left': 50, 'right': 60}",3186.0,3186.0,1.0,1,3.0,5.0,lost high-value,dormant / one-timer
407642,8,2023-07-01 20:36:00,111,13.875,4,2,2,0,0,6,,,234.885,242.0,2.0,2,2606.1776119941715,1303.0888059970857,5.0,2.5,1994-09-22,F,False,False,canada,hamilton,YHM,43.173,-79.935,2022-11-11,29,"{'left': 20, 'right': 30}",1703.77,851.885,5.0,2,2.0,9.0,new customer,new / need attention
408551,9,2023-07-16 20:26:00,93,10.333333333333334,4,2,2,0,0,7,,,323.695,184.0,3.0,2,3490.4297128978114,1745.2148564489057,7.0,3.5,1980-10-24,F,True,True,usa,chicago,UGN,42.422,-87.868,2022-11-12,43,"{'left': 40, 'right': 50}",1959.39,979.695,5.0,2,2.0,9.0,new customer,new / need attention
409073,8,2023-05-19 18:02:00,178,22.25,6,3,3,0,0,5,,,526.1866666666666,174.0,2.3333333333333335,3,9053.600742792838,3017.8669142642793,8.0,2.6666666666666665,1981-09-06,F,True,False,usa,sacramento,MCC,38.667,-121.401,2022-11-12,42,"{'left': 40, 'right': 50}",2788.56,929.52,3.0,3,3.0,9.0,need attention,need attention
411179,8,2023-04-19 17:28:00,366,45.75,2,2,2,1,1,4,0.1,,507.36,149.0,8.0,1,2617.4039329858138,2617.4039329858138,16.0,8.0,1972-11-19,F,False,False,usa,san jose,SJC,37.362,-121.929,2022-11-14,51,"{'left': 50, 'right': 60}",5133.36,2566.68,2.0,2,5.0,9.0,lost high-value,dormant / one-timer
411701,8,2023-03-23 09:11:00,157,19.625,2,2,2,0,0,6,,,578.27,158.0,1.5,1,3277.116296508531,3277.116296508531,3.0,1.5,1983-12-14,F,False,False,canada,calgary,YYC,51.114,-114.02,2022-11-14,40,"{'left': 40, 'right': 50}",1040.27,520.135,2.0,2,1.0,5.0,lost,lost
413128,10,2023-07-05 16:40:00,161,16.1,8,5,5,0,0,5,0.1,0.1,405.19000000000005,261.0,5.8,4,3787.059733874073,946.7649334685183,33.0,6.6,1995-01-02,F,False,False,canada,hamilton,YHM,43.173,-79.935,2022-11-15,28,"{'left': 20, 'right': 30}",14018.760000000002,2803.7520000000004,5.0,5,5.0,15.0,champion,champion
413340,8,2023-06-26 16:52:00,120,15.0,6,1,3,0,0,5,,0.15,177.35333333333332,137.0,8.0,3,3016.2618477868455,1005.4206159289485,16.0,5.333333333333333,1976-09-06,F,True,True,usa,nashville,BNA,36.124,-86.678,2022-11-15,47,"{'left': 40, 'right': 50}",1628.06,542.6866666666666,4.0,3,2.0,9.0,loyal,loyal
413418,8,2023-07-12 15:27:00,98,12.25,4,2,3,0,0,5,,,290.335,36.5,3.5,1,2080.4799857810067,1040.2399928905033,16.0,5.333333333333333,1969-09-04,F,False,False,usa,knoxville,TYS,35.812,-83.993,2022-11-15,54,"{'left': 50, 'right': 60}",866.67,288.89,5.0,3,1.0,9.0,loyal,loyal
413658,8,2023-03-23 18:50:00,180,22.5,2,2,2,1,1,4,,,189.04,121.5,3.5,1,1085.875754469978,1085.875754469978,8.0,4.0,1972-09-04,F,True,True,usa,philadelphia,PNE,40.082,-75.011,2022-11-15,51,"{'left': 50, 'right': 60}",1875.04,937.52,2.0,2,2.0,6.0,lost,lost
414128,9,2023-06-27 19:30:00,136,15.11111111111111,5,4,4,0,0,5,,0.1,965.2166666666666,333.0,3.5,2,10522.209169178745,3507.403056392915,14.0,3.5,1996-06-25,F,False,False,usa,seattle,BFI,47.53,-122.302,2022-11-15,27,"{'left': 20, 'right': 30}",8799.65,2199.9125,4.0,4,5.0,13.0,champion,champion
415282,8,2023-03-17 14:51:00,93,11.625,4,2,2,0,0,6,,,1140.9399999999998,152.0,4.5,2,4602.772145592715,2301.3860727963574,9.0,4.5,1982-05-19,F,True,True,usa,portland,PWM,43.646,-70.309,2022-11-16,41,"{'left': 40, 'right': 50}",5917.879999999999,2958.9399999999996,2.0,2,5.0,9.0,lost high-value,dormant / one-timer
415381,8,2023-04-07 08:24:00,108,13.5,5,2,3,0,0,5,,,150.40333333333334,119.5,2.5,3,2911.4279801330254,970.4759933776751,8.0,2.6666666666666665,1978-03-13,F,True,False,usa,chicago,UGN,42.422,-87.868,2022-11-16,45,"{'left': 40, 'right': 50}",1155.21,385.07,2.0,3,1.0,6.0,dormant,at risk
415581,8,2023-07-17 22:11:00,113,14.125,6,3,3,0,0,5,,,353.25666666666666,212.0,6.333333333333333,3,5681.714646930917,1893.9048823103058,22.0,7.333333333333333,1981-12-11,F,True,False,usa,new york,JFK,40.64,-73.779,2022-11-16,42,"{'left': 40, 'right': 50}",3667.7700000000004,1222.5900000000001,5.0,3,4.0,12.0,high potential,champion
416319,8,2023-07-09 23:50:00,220,27.5,4,2,2,0,0,6,,,73.8,109.5,1.5,2,1065.156420853303,532.5782104266515,4.0,2.0,1969-01-02,F,True,False,usa,new york,LGA,40.777,-73.872,2022-11-16,54,"{'left': 50, 'right': 60}",515.6,257.8,5.0,2,1.0,8.0,new customer,new / need attention
416580,8,2023-07-01 20:23:00,320,40.0,8,3,4,1,1,2,,0.1,306.3375,170.0,1.3333333333333333,3,5106.669988644955,1276.6674971612388,14.0,3.5,1980-08-08,F,False,False,usa,fort worth,FTW,32.82,-97.362,2022-11-16,43,"{'left': 40, 'right': 50}",2116.35,529.0875,5.0,4,2.0,11.0,loyal,loyal
417679,8,2023-07-04 07:05:00,141,17.625,10,4,5,0,0,3,0.15,0.06666666666666667,434.96400000000006,179.75,3.75,3,10958.963738007811,2191.792747601562,19.0,3.8,1986-11-15,F,False,False,usa,new york,LGA,40.777,-73.872,2022-11-17,37,"{'left': 30, 'right': 40}",5031.82,1006.3639999999999,5.0,5,4.0,14.0,champion,champion
